id,control,rep,metric,original,control_value,delta
R2,shuffle,25,self_retention,0.58790586088134,0.23312909182474403,0.35477676905659594
R2,shuffle,25,transition_entropy_norm,0.4266544443633422,0.670151329980133,-0.24349688561679084
R2,shuffle,25,irreversibility,0.054568602631656415,0.08863521907000167,-0.03406661643834526
R2,shuffle,25,metastability_slem,0.9122397156715284,0.09945062097905101,0.8127890946924774
R2,shuffle,25,phase_jump_count,3,1,2
R2,shuffle,26,self_retention,0.58790586088134,0.2206857478596609,0.3672201130216791
R2,shuffle,26,transition_entropy_norm,0.4266544443633422,0.6691111635472543,-0.2424567191839121
R2,shuffle,26,irreversibility,0.054568602631656415,0.08815259358737622,-0.0335839909557198
R2,shuffle,26,metastability_slem,0.9122397156715284,0.09678877908581074,0.8154509365857177
R2,shuffle,26,phase_jump_count,3,0,3
R2,shuffle,27,self_retention,0.58790586088134,0.20062111801242236,0.3872847428689177
R2,shuffle,27,transition_entropy_norm,0.4266544443633422,0.6660223225312393,-0.23936787816789706
R2,shuffle,27,irreversibility,0.054568602631656415,0.08132638749749549,-0.026757784865839074
R2,shuffle,27,metastability_slem,0.9122397156715284,0.1090713636200116,0.8031683520515168
R2,shuffle,27,phase_jump_count,3,5,-2
R2,shuffle,28,self_retention,0.58790586088134,0.18944099378881987,0.39846486709252016
R2,shuffle,28,transition_entropy_norm,0.4266544443633422,0.660382020727732,-0.2337275763643898
